line,sample,idx,wavelength,depth,width,area,stability,asymmetry,curvature,confidence
1,8,51,0.6944622641509434,0.030933678,0.16297169811320755,0.0025206570285108854,1.0,-0.99997187,0.00010298322791945585,0.30933678
1,9,2,0.3750377358490566,0.25621116,0.019556603773584924,0.002505310085022227,1.0,0.8927808,0.002800987740163247,1.0
1,9,11,0.4337075471698113,0.06809473,0.2151226415094339,0.007324359135807683,1.0,-0.9999868,0.00018681013088241624,0.6809473
1,9,26,0.5314905660377358,0.056612432,0.22164150943396227,0.0062738324409385895,1.0,-0.59958977,2.3257452540806048e-05,0.5661243
1,9,51,0.6944622641509434,0.040645123,0.1760094339622642,0.00357696250474678,1.0,-0.9999792,0.00015439199416761925,0.40645123
1,9,53,0.7075,0.037086546,0.18252830188679248,0.003384672170540072,1.0,-0.99997824,0.0003763160018813161,0.37086546
1,10,2,0.3750377358490566,0.30439973,0.019556603773584924,0.002976512442219935,1.0,0.8789276,0.003504135238080081,1.0
1,10,11,0.4337075471698113,0.024778962,0.22164150943396227,0.0027460232849391003,1.0,-0.9999641,7.60708149749292e-05,0.24778962
1,10,13,0.4467452830188679,0.022527456,0.22164150943396227,0.0024965097071989527,1.0,-0.9999607,0.00020794193796393035,0.22527456
1,10,51,0.6944622641509434,0.014774859,0.16949056603773593,0.0012520996034145362,1.0,-0.9999403,5.804808748223323e-05,0.14774859
1,11,2,0.3750377358490566,0.31479675,0.019556603773584924,0.0030781776131886384,1.0,0.8815196,0.003613078745566064,1.0
