line,sample,Olivine,Low-Ca Pyroxene,High-Ca Pyroxene,Nontronite,Montmorillonite,Kaolinite,Gypsum,Kieserite,Carbonates,Hematite,Magnetite,Ilmenite,Hydrated silica,Sulfates
1,31,0.011905947688856996,0.011715455174114075,0.01756628154317413,0.14017440084661265,0.7720504925257811,0.02148970188614816,0.017220157265891187,0.015937744544787698,0.131325058149653,0.007480867690461364,0.23885010931119538,0.23885010931119538,0.017667485173994173,1.228477851505074
1,32,0.0078276422080146,0.007702401673814363,0.011549065260374775,0.09215856521669642,0.5075895829501536,0.01437618789006936,0.011321503618674122,0.010478373092139082,0.08634050770307758,0.004918344781678598,0.15978602528845123,0.15978602528845123,0.01161560224112708,0.8076706981546788
1,33,0.012530638321203857,0.012330150895295364,0.01848796302640951,0.14752918161603162,0.8125590453082719,0.0204183745430321,0.018123678028174557,0.016773978667266192,0.13821552464273834,0.007873379743276057,0.2269427010852915,0.2269427010852915,0.018594476688970397,1.2929345941295245
1,34,0.008455358917689297,0.00832007505575934,0.012475211480706372,0.09954897343782514,0.5482943640844252,0.013308915235192434,0.012229401145314745,0.011318658034315778,0.09326435245310032,0.005312758210570362,0.14792368342662582,0.14792368342662582,0.012547084215638493,0.8519843982497064
1,35,0.009249494966311424,0.009101505104245785,0.01364689623678305,0.1088987159123774,0.5576658362224145,0.012166248592871166,0.013377999140633121,0.01238171809534664,0.10202383682927005,0.005811737952731337,0.13522336520580336,0.13522336520580336,0.012505385520625608,0.7788353748729695
1,36,0.011544345050363222,0.011359638097403747,0.017032765529116617,0.1359170805122677,0.7486020865321091,0.022162822177388172,0.016697153598702913,0.015453689799239908,0.12733650648049805,0.007253661795912933,0.24633159304670943,0.24633159304670943,0.01713089544410269,1.1911670179583125
1,37,0.012164860770023803,0.011970225703573084,0.01794828725979957,0.1432227080433488,0.7888399138352061,0.02103232181136677,0.017594635979590014,0.016284335228266205,0.13418092282573915,0.0076435506245843944,0.23376649849904574,0.23376649849904574,0.018051691718690213,1.2551929853180706
1,38,0.009542788628346207,0.009390106132926278,0.014079627773723489,0.11235180208596372,0.5405262073709993,0.011792323973768804,0.013802204178091405,0.01277433190352678,0.09907525673648808,0.005996023247566505,0.1310673309983528,0.1310673309983528,0.012121037668300111,0.7548981917166545
1,39,0.007594310980572982,0.007472803694111185,0.011204803540000348,0.08941144538548423,0.49245903695955207,0.014817888733622138,0.010984025197250467,0.010166027229846514,0.08376681614884884,0.004771735701397034,0.16469536722927322,0.16469536722927322,0.011269357145046835,0.7835951476426608
1,40,0.009566483923072805,0.009413422308207872,0.014114588301796821,0.11263077809257717,0.539187374013404,0.011763115479371394,0.013836475847371098,0.012806051306646579,0.09882985650089862,0.006010911719225271,0.1307426893575986,0.1307426893575986,0.01209101498052347,0.7530283788067968
1,41,0.007848003449464612,0.007722437139930199,0.011579106657265368,0.09239828782386199,0.5089099235816377,0.014338889609730237,0.01135095308284624,0.010505629407497233,0.0865650963949904,0.004931138366639802,0.15937146866112728,0.15937146866112728,0.011645816713829575,0.8097716089602844
1,42,0.010040670067196503,0.009880021579500372,0.014814212349309222,0.11821359773695664,0.5137234179096268,0.011207584191647043,0.014522314571722202,0.013440814521572727,0.09416246395988018,0.006308857241710596,0.12456816401975399,0.12456816401975399,0.011519998132665113,0.7174654511363912
1,43,0.011832644454931391,0.011643324775626194,0.01745812843526425,0.13931136691061966,0.7672970869729442,0.02162283059210664,0.017114135196142057,0.01583961810856066,0.13051650836349468,0.007434809047452743,0.24032978576920802,0.24032978576920802,0.017558708969660726,1.2209142873374283
1,44,0.006791815754476137,0.0066831482131302624,0.010020785480533825,0.07996328632749737,0.44042060618956624,0.01634988287907768,0.009823336912734638,0.009091777262839388,0.07491512832137572,0.004267503634740463,0.1841551480507205,0.1841551480507205,0.010078517668863292,0.7007921959615273
1,45,0.007092917789607815,0.006979432682674937,0.010465037652689435,0.08350830420186453,0.4599458032254557,0.01586535449255185,0.0102588355839492,0.009494843649762602,0.07823634585953561,0.004456695166990925,0.17633756274904266,0.17633756274904266,0.010525329286096183,0.7318604646007857
